8.600556552771491114e-01,4.893334744299927763e+00
8.119247869754225855e-01,4.668556524721295453e+00
8.713007892320635550e-01,4.660630227009541215e+00
8.877841236939211234e-01,4.544491405436988707e+00
7.947580254194667182e-01,4.516393760384544542e+00
9.272496518918428299e-01,5.545356413757849268e+00
6.776422488776701059e-01,3.669491421924098606e+00
8.128762749809741450e-01,4.189719033479729404e+00
8.393999004588690305e-01,4.269457178311365730e+00
7.794416187264125995e-01,4.134923498429769140e+00
7.561026012876150837e-01,3.635433723472887291e+00
8.520764651704771930e-01,4.639605109914840320e+00
8.978975264160105052e-01,5.038227446494418338e+00
9.684274066846961793e-01,5.419126413498741357e+00
9.270628718983502381e-01,5.483806223674974056e+00
6.948667073999050814e-01,3.358214611939893679e+00
4.923392094564533750e-01,2.349111750435396662e+00
8.878745004192252210e-01,4.918159450573909908e+00
9.847837456346112406e-01,5.510632197449594649e+00
9.345575828183895206e-01,5.223254878894019626e+00
9.621959549373331200e-01,5.350631288731157120e+00
7.419740915422763372e-01,4.151548685435770381e+00
8.687000252351007035e-01,5.148212191615577638e+00
8.535025421626971642e-01,4.865547169153988882e+00
9.323845366163366899e-01,5.319791212347194431e+00
7.634396362205285724e-01,3.691583237787957827e+00
9.009536020212106644e-01,5.232834441630800804e+00
7.578277554824018880e-01,3.716303414414080741e+00
7.484406858435554977e-01,4.081120798240177372e+00
8.762183993518622982e-01,4.474543115607141353e+00
8.112623855671058370e-01,4.506448829926732458e+00
8.947720664298093318e-01,4.884878447633742127e+00
6.404967205021825372e-01,3.469738454181542586e+00
9.294073441403406521e-01,5.189388364730946890e+00
8.672240776363460135e-01,4.437443888462472508e+00
9.150151336685931058e-01,4.918123599533983814e+00
8.551993394345277499e-01,4.690506898301171290e+00
8.046326026380459240e-01,4.400808324250792047e+00
7.957638970446860860e-01,4.237071464433194379e+00
8.544989377508295236e-01,4.686873928451537274e+00
8.520021998366591465e-01,4.981415022262681624e+00
8.475937797749709679e-01,4.299915550976121992e+00
8.899033259268850360e-01,4.914325919636283402e+00
9.361171914381744008e-01,5.578133955475602868e+00
8.114205499323691173e-01,4.190087458795712649e+00
9.134591174186849072e-01,5.336589882308688360e+00
8.263177547054580963e-01,4.427817818536986749e+00
9.608118687349399556e-01,5.737626919451959573e+00
6.752843771393201022e-01,3.770276635866644188e+00
7.121499559636198518e-01,3.999598497774408568e+00
8.152474129131681568e-01,4.591443361358278352e+00
9.903408616986544288e-01,5.506704851319025984e+00
8.885513369776123493e-01,5.258781381226303786e+00
8.828920073716062245e-01,4.942181472867380521e+00
9.355107122364502148e-01,5.568488423823080957e+00
9.070521890378809848e-01,5.389805393075215001e+00
6.657475567631492286e-01,3.415678549784624263e+00
9.274133276879972243e-01,5.168750513217462483e+00
8.697868452324297728e-01,4.701830802987622349e+00
8.924112134980854982e-01,5.168157001926082295e+00
8.209365175009346594e-01,4.555327117437302675e+00
7.608033226587439524e-01,4.161083534268292361e+00
9.570378391712388577e-01,5.441922702190880479e+00
8.687057197410649190e-01,4.812744337753769308e+00
8.297572927844282242e-01,4.674669028044121433e+00
8.737809959873865662e-01,5.180216109520987544e+00
7.256323596946316901e-01,4.106364791839298256e+00
9.030845498213301292e-01,5.195975209388471683e+00
8.575300490155267630e-01,4.977066819623834348e+00
7.910574086370223412e-01,4.373801079408677239e+00
8.368519098107107812e-01,4.879128395378401706e+00
6.696611886571467442e-01,3.596553204812630078e+00
9.163488140710319696e-01,5.477963846730819597e+00
8.183425400242461123e-01,4.666145130425505272e+00
8.672294315474662341e-01,4.765252612953100098e+00
7.931554700768607136e-01,4.436794449630933279e+00
7.472902188548500302e-01,4.026586211321896869e+00
8.591412216784014566e-01,4.597706847862479407e+00
9.517100372738029890e-01,5.327112272541443261e+00
8.411259571723568307e-01,4.723455975760060710e+00
8.023174800442018917e-01,4.578657124142990753e+00
8.107864416681945796e-01,4.190181232094362329e+00
8.078910660288121104e-01,4.501953405973593725e+00
9.276623761907810684e-01,5.229835128845846448e+00
8.997198021152391645e-01,5.164754293024401477e+00
9.138813081457768384e-01,5.388835060084726791e+00
6.960790057684399512e-01,3.348705614999469393e+00
8.382918297675723274e-01,4.247485953123590896e+00
8.496569293998345040e-01,4.673062978389630473e+00
7.698716497378990109e-01,4.235713132936830050e+00
9.151170566041199050e-01,5.442831487301239335e+00
8.517475403863993266e-01,4.603163486908083968e+00
8.959806520951949516e-01,5.263065695226807783e+00
7.820739503698568296e-01,4.170327567521061596e+00
8.102336233789160236e-01,4.491560919773339933e+00
7.429861389164247321e-01,4.057226700873753700e+00
8.682638679730801945e-01,4.456364833726788710e+00
8.144088177801475092e-01,4.514348812828735902e+00
9.621331144822878878e-01,5.424905987678842578e+00
9.206579391265035106e-01,5.160558435382308851e+00
9.060490578698412456e-01,5.161517200164742469e+00
8.678451244058544845e-01,5.109030897674416316e+00
9.267575988874900972e-01,5.170746386045868448e+00
9.182412534170868446e-01,5.435131873640759892e+00
8.669440120892439872e-01,4.753946973964911393e+00
9.168190229151574888e-01,5.103014947420058789e+00
5.529610547622427763e-01,3.078941831649006922e+00
8.839101252950021248e-01,4.822174784373270739e+00
8.053519365881475212e-01,4.402163396918314042e+00
9.001067018725500413e-01,5.309514111771012956e+00
4.771260397072346615e-01,2.239899570732739598e+00
9.393181390360320071e-01,5.536472647852788143e+00
9.077428678203562917e-01,4.791901910217091221e+00
8.709987820082705223e-01,4.650845892664319692e+00
7.723579683923541550e-01,4.476840712862490079e+00
8.062052076518778643e-01,4.784291165386343359e+00
9.152576530273471844e-01,5.140468682728295491e+00
9.531148496304052697e-01,5.649456628639108580e+00
8.139081043246555458e-01,4.591978229277012602e+00
8.684903151224963036e-01,4.844299667810274990e+00
8.347185181036446133e-01,4.962665662838806391e+00
9.170289712293965279e-01,5.024727227418163800e+00
9.168118210334527118e-01,5.446135916966687418e+00
8.706448975242366828e-01,5.115006980247088109e+00
7.861594014631366756e-01,4.356659205073278862e+00
9.393530210827883975e-01,5.573475630918537149e+00
8.563026323929742167e-01,4.988879547933827929e+00
8.448605381015676929e-01,4.899465306471285864e+00
9.425667400170140153e-01,5.368497802011553688e+00
8.347745506335186860e-01,4.281426385348143349e+00
8.505605501403041835e-01,4.917432819571415870e+00
8.136289706237718189e-01,4.759840577211513768e+00
9.570345133516240388e-01,5.413318310492789109e+00
8.686368260143494391e-01,4.835236541543876498e+00
8.636294161393914814e-01,4.839946436516278538e+00
8.823370656145798074e-01,4.786097342599715532e+00
9.072931066461903393e-01,5.095353059985058053e+00
7.634932183112891346e-01,3.943652437885476036e+00
9.297997052284125985e-01,5.262552146096689754e+00
9.274491266760968022e-01,5.259286609235307886e+00
