8.683952891722206413e-01,5.100601702301500673e+00
8.072674807864239632e-01,3.893756386606195274e+00
7.525825591683162896e-01,3.995587859061895397e+00
8.523786270379792862e-01,4.835692965718812353e+00
7.963692542023668164e-01,4.256320725135303462e+00
8.795189576053633607e-01,5.180969252319506779e+00
8.590730675018580786e-01,4.967797354107139185e+00
9.574318975267898102e-01,5.438330714958686585e+00
9.002184462766433803e-01,5.417341512718674146e+00
8.586643680995057482e-01,4.631389762924341014e+00
8.741086205251938912e-01,5.004791069258684999e+00
6.333604683442770611e-01,3.071242156536947210e+00
7.526287596594959384e-01,3.922143730872538203e+00
7.245152750116996554e-01,3.678321797318161668e+00
9.229758755435299999e-01,5.321085396277652535e+00
9.080156752089333372e-01,4.717356679029047761e+00
7.175041892950742017e-01,3.860158639208280729e+00
8.335889077176136253e-01,4.641320282331760971e+00
8.184254585613180977e-01,4.649892605522779832e+00
8.728360966651432795e-01,5.000360588006051543e+00
8.945901998350186402e-01,4.878814505023400194e+00
8.306728899643116559e-01,4.427767820449149738e+00
8.031758835109833461e-01,4.229221023185198547e+00
8.677441198095693364e-01,4.887222796805907876e+00
8.974888203533099018e-01,5.305166426820299819e+00
8.474869828126211369e-01,4.721042095199782906e+00
9.376414148909503199e-01,5.311226624858539580e+00
7.426589989764172950e-01,3.923243126224615906e+00
8.949163291064878845e-01,5.294409773585676326e+00
8.228579030199703048e-01,4.210499558671019216e+00
7.918860505116399606e-01,3.777970144023222954e+00
8.199669831416596111e-01,4.656769980501333173e+00
9.697369896873281325e-01,5.805633578527281458e+00
8.994474654884974107e-01,5.221097769720508097e+00
8.213294414058462944e-01,4.247784488910979483e+00
8.617686615386770388e-01,4.797312761970728090e+00
7.815828692844190018e-01,4.262765418105674442e+00
9.534423165996409599e-01,5.415544243967028493e+00
8.258448191132666816e-01,4.444713811151808081e+00
8.624278802120639575e-01,4.424998489509645694e+00
9.068217168913673687e-01,5.047560013337131224e+00
7.798129501419677201e-01,3.750493237974848348e+00
9.036864854430499694e-01,4.626491603297028021e+00
8.277931818932269259e-01,4.573001065860499814e+00
9.603000415581098848e-01,5.675016984938743292e+00
7.184102027733133555e-01,3.515720394005740435e+00
8.080948002670497177e-01,4.473339871976821591e+00
8.472718986594472979e-01,4.649510232302612067e+00
8.715415624769863312e-01,5.175285737615403114e+00
9.556744185596105501e-01,5.680202106103923398e+00
8.450550520342337002e-01,4.741394507859712171e+00
8.253069145895484127e-01,4.200008448188869536e+00
8.203390574916999967e-01,4.309431535576594641e+00
8.860736097795667288e-01,5.102656387710455377e+00
9.792206197884695262e-01,5.792257780610414741e+00
8.204332829957303730e-01,4.254943286026201754e+00
8.151615149370532443e-01,4.217191467643456981e+00
7.925893393730218950e-01,4.446349418009271304e+00
8.881097324629717571e-01,4.986160731902067766e+00
8.750191877149000597e-01,4.942021345967988033e+00
7.361710244687028615e-01,3.547057944340925584e+00
9.009407065917897084e-01,5.313930236055306899e+00
8.694607794910973464e-01,4.772040398442562115e+00
9.098495729281100841e-01,5.025628863634886478e+00
6.833246284931230319e-01,3.515701345803521338e+00
8.911185843591648004e-01,4.919231295765414735e+00
5.697695586866433626e-01,3.348354713360142565e+00
8.073927364026111109e-01,4.644271390237642905e+00
9.236553038053263442e-01,5.511833696238482183e+00
8.921933408322849646e-01,5.043085377349049381e+00
8.310585767182233630e-01,4.269231275819274529e+00
7.803320048685333798e-01,4.553179284983003505e+00
8.292862778740912599e-01,4.847145511769661574e+00
9.266638099118814642e-01,5.352555590850165856e+00
9.202139671847033853e-01,5.493311765830680926e+00
8.517171072235037999e-01,4.939447569484316958e+00
8.956740464009771419e-01,5.214742136509198822e+00
8.995306604486345003e-01,5.299285303289868132e+00
6.422508995962856737e-01,2.983780540408956128e+00
9.614450917178025691e-01,5.685566211777075551e+00
9.234502667227850736e-01,5.375098197130401267e+00
7.566728632099137819e-01,4.272148713542348375e+00
7.249013699120141485e-01,3.862412084175259164e+00
9.380220346789622798e-01,5.256997222351485810e+00
8.938591539970914823e-01,4.832903444497056000e+00
9.095279229044269664e-01,5.394973752363411812e+00
9.490401270724698746e-01,5.552344145976316980e+00
9.044006402077501283e-01,5.000349692336301999e+00
7.915868190800738891e-01,4.009574138566017076e+00
6.658720095574524045e-01,3.689827181141205337e+00
8.709467057844546556e-01,5.151320107418494665e+00
7.613306860573229029e-01,4.183164422976449970e+00
9.364438297788952870e-01,5.454726614260189343e+00
7.618764621586120445e-01,4.429244543524732514e+00
8.965253674860628186e-01,5.314577400680978947e+00
7.793184188674927571e-01,4.208714811482742846e+00
8.156388209873107753e-01,4.543787447752496433e+00
8.977612742067687668e-01,4.989461040550515314e+00
8.869222688052809112e-01,4.980124759935533163e+00
8.878711495991937763e-01,5.015358618585342931e+00
9.123114919349483154e-01,5.042997509399134159e+00
9.571642109333756698e-01,5.378227507305198607e+00
8.492092051894306604e-01,4.521666373172798181e+00
7.205430422582750349e-01,3.720025982872251280e+00
7.576815597050833295e-01,3.722743936338351656e+00
7.708119509373982936e-01,4.073440102973849619e+00
9.544528299767187640e-01,5.335320103250637658e+00
9.308737786148133520e-01,5.243010170863436237e+00
9.735556901846775801e-01,5.532373128494068482e+00
8.711734005644212742e-01,4.944873514487889032e+00
9.305803021214460458e-01,5.387080310067107192e+00
8.993590278146326167e-01,5.312621039342571017e+00
8.397501352008489572e-01,4.284684058951680363e+00
9.233237807883040160e-01,5.233587796546901316e+00
8.379292694026844179e-01,4.940830840539863544e+00
8.747638874943280962e-01,5.180226506376030216e+00
7.917508649699028789e-01,4.440959344833203204e+00
8.584309789123076850e-01,5.109484355108911302e+00
7.803839824433785877e-01,4.514542948435077641e+00
